EOG Left,EEG C3-A1,EEG O1-A1,EEG C4-A1,EEG O2-A1
-12.59765625,-7.71484375,24.12109375,-11.71875,2.1484375
-4.58984375,-0.09765625,-2.83203125,7.71484375,0.390625
61.1328125,9.66796875,15.33203125,4.98046875,27.1484375
3.3203125,9.375,1.26953125,7.91015625,8.59375
58.10546875,5.078125,-2.05078125,-2.63671875,-17.96875
61.23046875,-4.8828125,-12.6953125,-7.421875,-25.29296875
-37.98828125,-13.96484375,9.86328125,-12.40234375,0.9765625
-3.61328125,11.23046875,3.02734375,2.34375,-5.95703125
-39.84375,-31.25,-5.76171875,-33.30078125,-15.234375
3.02734375,10.9375,-3.7109375,13.4765625,18.65234375
-0.1953125,-8.30078125,-5.56640625,-14.2578125,0.68359375
17.08984375,5.2734375,-8.59375,2.44140625,-5.859375
13.96484375,-5.2734375,-1.5625,5.078125,7.91015625
-0.78125,-14.84375,6.0546875,-22.8515625,6.73828125
47.16796875,4.98046875,6.15234375,2.1484375,3.02734375
41.69921875,23.828125,-9.27734375,18.5546875,6.93359375
12.98828125,17.3828125,16.89453125,11.5234375,10.7421875
-6.8359375,-7.421875,0.87890625,-7.8125,1.46484375
-18.9453125,2.24609375,2.24609375,-4.19921875,2.24609375
-18.75,14.55078125,1.171875,13.18359375,5.6640625
-7.12890625,-12.79296875,8.69140625,-11.71875,4.6875
2.24609375,-15.72265625,-10.44921875,-17.7734375,-8.0078125
-6.8359375,6.54296875,5.37109375,15.4296875,15.52734375
-14.74609375,-8.69140625,-10.3515625,-7.421875,-4.98046875
-15.91796875,-24.4140625,5.2734375,-19.3359375,12.109375
-19.62890625,18.359375,19.3359375,26.26953125,15.33203125
45.21484375,12.40234375,-10.83984375,17.48046875,2.34375
0.5859375,-14.55078125,-28.7109375,-19.921875,-12.01171875
17.28515625,-6.25,-17.08984375,1.46484375,-5.859375
6.54296875,-3.125,-23.046875,-3.80859375,-18.1640625
-24.51171875,5.46875,-1.3671875,1.7578125,4.1015625
6.8359375,-10.15625,15.33203125,-14.453125,21.2890625
-30.859375,-4.78515625,12.890625,0.9765625,-7.32421875
-5.46875,-13.96484375,-4.296875,-16.89453125,6.15234375
18.65234375,-24.51171875,-9.1796875,-16.50390625,-9.47265625
-2.34375,-4.00390625,3.80859375,2.44140625,-3.125
33.69140625,-19.43359375,-12.01171875,-15.8203125,-7.2265625
-24.70703125,-18.359375,0.390625,-15.91796875,-5.56640625
-0.1953125,5.46875,-3.125,5.56640625,-4.00390625
7.6171875,-3.515625,-0.09765625,-11.71875,-9.66796875
23.14453125,10.44921875,-1.3671875,2.83203125,-4.1015625
36.328125,5.46875,6.640625,13.28125,6.0546875
18.5546875,-24.31640625,-11.62109375,-18.75,-20.5078125
5.95703125,12.6953125,-0.68359375,2.9296875,-0.9765625
10.25390625,19.921875,-7.421875,27.34375,-6.93359375
12.109375,-13.671875,20.3125,-11.9140625,12.59765625
26.3671875,-0.68359375,-13.28125,-17.67578125,-15.625
4.39453125,-12.109375,7.03125,-0.78125,6.15234375
19.140625,8.7890625,-8.3984375,11.328125,-0.5859375
-23.4375,-22.55859375,12.20703125,-19.23828125,-2.44140625
4.58984375,-13.4765625,-10.05859375,-12.40234375,-23.92578125
59.1796875,10.546875,-6.25,20.99609375,-2.1484375
-0.48828125,-3.515625,3.515625,-4.6875,-2.34375
0.1953125,12.40234375,4.19921875,19.62890625,13.8671875
3.515625,27.83203125,0.09765625,31.73828125,7.91015625
-1.171875,3.3203125,-10.7421875,3.41796875,-19.82421875
-13.18359375,9.08203125,-10.7421875,-2.44140625,-0.48828125
6.54296875,-12.40234375,-0.09765625,-13.4765625,-12.40234375
-20.3125,6.8359375,0.09765625,2.5390625,11.23046875
-0.9765625,-6.73828125,7.51953125,-18.1640625,4.296875
30.859375,15.52734375,-3.125,2.63671875,18.45703125
-86.81640625,-39.2578125,-9.375,-27.24609375,-13.28125
-22.55859375,-21.2890625,7.91015625,-18.45703125,-13.76953125
26.26953125,-6.54296875,-10.44921875,-14.2578125,-15.0390625
-23.92578125,12.40234375,17.96875,10.3515625,16.40625
-4.8828125,19.23828125,-0.29296875,24.8046875,13.0859375
11.328125,-7.71484375,7.12890625,-6.15234375,-6.15234375
-13.671875,-17.08984375,5.17578125,7.421875,-9.375
-27.05078125,6.15234375,-22.16796875,-1.46484375,-22.16796875
-2.63671875,0.9765625,3.90625,-4.1015625,4.78515625
-171.7773438,19.04296875,-15.13671875,25.68359375,0.29296875
3.515625,-5.95703125,5.46875,-11.03515625,1.07421875
-29.4921875,-8.3984375,4.78515625,-9.9609375,-4.78515625
38.37890625,-8.30078125,-5.17578125,-6.54296875,-8.59375
-61.5234375,-23.92578125,-5.17578125,-19.53125,2.24609375
9.375,-4.98046875,20.8984375,-9.66796875,13.4765625
-18.26171875,-7.6171875,1.85546875,-12.3046875,-5.2734375
11.5234375,8.88671875,-5.078125,1.171875,-1.07421875
1.66015625,-1.7578125,2.5390625,10.7421875,2.05078125
12.6953125,3.515625,-1.46484375,9.08203125,-7.8125
0.78125,8.88671875,1.3671875,11.03515625,2.44140625
-11.5234375,24.12109375,-1.5625,17.87109375,-9.9609375
-1.5625,65.91796875,14.6484375,20.703125,-5.859375
1.07421875,5.859375,0.78125,-4.78515625,0.48828125
6.15234375,-7.71484375,-15.52734375,-5.6640625,-6.4453125
-18.9453125,5.2734375,23.14453125,8.49609375,14.0625
-36.03515625,-20.80078125,-10.25390625,-6.54296875,-18.45703125
0.9765625,-3.3203125,3.90625,-1.66015625,-1.7578125
5.95703125,2.05078125,2.83203125,-3.3203125,5.17578125
9.1796875,-5.078125,-2.83203125,-4.58984375,-1.171875
-0.68359375,-5.2734375,-0.09765625,-14.55078125,-0.9765625
-17.28515625,-17.3828125,5.37109375,-18.06640625,6.25
12.109375,20.3125,-9.9609375,15.33203125,8.69140625
-9.86328125,13.28125,7.8125,9.08203125,5.76171875
-2.05078125,17.08984375,8.7890625,13.37890625,11.1328125
-17.67578125,-15.13671875,-13.76953125,-4.98046875,-1.5625
10.546875,3.515625,-1.171875,6.73828125,14.6484375
-27.1484375,-5.2734375,1.85546875,-0.78125,-5.56640625
-14.55078125,11.71875,-12.59765625,6.34765625,-7.12890625
-29.98046875,-3.22265625,-3.515625,-4.4921875,-0.390625
-11.81640625,-3.41796875,-5.76171875,0.09765625,-2.83203125
8.203125,-18.26171875,-14.2578125,-20.01953125,-22.4609375
-24.51171875,-4.4921875,10.05859375,-2.5390625,9.5703125
-22.94921875,0.5859375,-2.5390625,7.91015625,9.08203125
14.94140625,-0.48828125,1.953125,-12.59765625,5.859375
24.21875,20.5078125,-21.2890625,33.7890625,-9.86328125
-14.453125,1.7578125,3.3203125,0.1953125,9.9609375
-10.64453125,-7.6171875,2.63671875,-15.234375,4.39453125
11.42578125,-11.42578125,5.2734375,-5.56640625,7.6171875
-38.37890625,3.22265625,6.25,2.63671875,2.05078125
-8.30078125,-5.46875,13.76953125,-11.81640625,20.99609375
5.859375,-19.921875,-16.89453125,-21.38671875,-15.234375
18.9453125,9.47265625,-8.7890625,8.7890625,-5.46875
-3.7109375,-17.7734375,-8.69140625,-16.11328125,-9.765625
-26.3671875,-32.71484375,4.4921875,-3.80859375,-12.20703125
-11.42578125,3.41796875,-7.91015625,12.109375,-9.765625
31.4453125,-13.37890625,-5.37109375,-13.0859375,-4.8828125
-21.09375,-12.3046875,8.88671875,-15.91796875,-14.55078125
-15.33203125,7.71484375,15.8203125,1.5625,22.265625
-15.625,3.02734375,1.46484375,12.5,1.3671875
0.48828125,-5.2734375,10.44921875,-11.23046875,-0.5859375
-38.37890625,37.79296875,-6.0546875,45.99609375,20.5078125
-19.23828125,3.90625,2.9296875,10.3515625,-5.46875
-40.0390625,7.8125,-6.93359375,15.33203125,-7.51953125
-8.49609375,-12.6953125,13.671875,-14.94140625,15.4296875
-5.76171875,-7.8125,-9.5703125,-9.375,-7.32421875
-11.5234375,8.59375,-4.19921875,15.52734375,-4.19921875
7.71484375,17.3828125,0.29296875,23.4375,1.07421875
-59.47265625,-31.34765625,11.42578125,-20.21484375,3.02734375
1.07421875,20.5078125,-1.66015625,14.2578125,10.546875
-15.91796875,1.7578125,1.3671875,-3.80859375,3.515625
-74.12109375,-3.41796875,25.9765625,-13.57421875,15.0390625
-12.890625,-4.8828125,12.98828125,-8.30078125,3.90625
-13.76953125,-2.05078125,-6.34765625,-9.9609375,-6.54296875
-5.56640625,2.44140625,4.1015625,17.1875,-2.44140625
9.27734375,5.2734375,-13.96484375,4.6875,8.203125
3.61328125,-0.390625,0.9765625,1.953125,-3.3203125
10.05859375,3.61328125,-12.5,5.2734375,-0.87890625
10.25390625,-15.72265625,-0.5859375,-8.7890625,1.171875
4.39453125,-10.83984375,4.6875,-9.375,-21.875
-6.73828125,-1.7578125,29.00390625,-5.078125,10.64453125
-29.1015625,-5.76171875,2.1484375,-2.5390625,-2.734375
-0.68359375,4.98046875,16.796875,3.61328125,22.4609375
19.82421875,2.9296875,6.15234375,-2.83203125,15.13671875
-51.66015625,-19.53125,7.2265625,-8.69140625,5.078125
12.6953125,-11.42578125,-10.15625,-10.3515625,-6.34765625
6.25,18.75,9.66796875,16.015625,6.15234375
11.23046875,-4.98046875,3.125,-3.22265625,-4.98046875
-12.20703125,-10.25390625,2.34375,-6.0546875,1.85546875
-61.42578125,10.7421875,-3.7109375,35.15625,-11.9140625
-0.09765625,-2.63671875,5.95703125,-4.39453125,8.0078125
23.33984375,-15.52734375,-29.00390625,-5.37109375,-15.8203125
5.078125,-11.42578125,-0.09765625,-7.71484375,-6.25
-11.5234375,-9.5703125,-2.44140625,-2.05078125,-16.50390625
-10.3515625,-1.85546875,-7.51953125,4.19921875,-4.00390625
-2.734375,8.0078125,-2.34375,11.328125,-0.390625
-14.2578125,-13.57421875,9.47265625,-14.94140625,-4.58984375
2.1484375,-27.05078125,-20.5078125,-4.00390625,-29.296875
14.55078125,-40.33203125,25.09765625,-62.40234375,13.96484375
9.08203125,13.57421875,-2.9296875,6.640625,-3.02734375
30.6640625,15.625,-14.453125,21.97265625,-10.7421875
-40.4296875,3.515625,-13.0859375,23.046875,-11.71875
26.46484375,-3.61328125,-5.95703125,-12.79296875,-12.79296875
-48.046875,3.41796875,-4.78515625,1.953125,-1.07421875
-7.51953125,-9.08203125,7.8125,-7.51953125,10.15625
17.08984375,15.8203125,-1.953125,17.3828125,0.68359375
-7.12890625,-14.16015625,-0.390625,-16.015625,9.27734375
-6.73828125,-3.80859375,-2.63671875,7.32421875,-2.9296875
-15.72265625,36.5234375,-4.19921875,26.5625,26.171875
-36.328125,0.78125,-2.734375,10.7421875,1.46484375
-22.94921875,-9.5703125,1.5625,-0.9765625,-14.74609375
-28.3203125,0.09765625,7.12890625,8.59375,13.0859375
-7.12890625,-13.8671875,1.07421875,-15.91796875,10.05859375
3.41796875,6.640625,4.00390625,18.45703125,14.35546875
17.578125,-1.5625,-11.328125,2.44140625,-10.64453125
-17.3828125,-1.953125,10.15625,-1.5625,8.203125
-57.91015625,-19.7265625,36.42578125,-28.61328125,30.95703125
2.63671875,8.69140625,-13.57421875,-1.66015625,-15.13671875
6.8359375,-2.63671875,9.47265625,5.078125,0.68359375
5.76171875,-10.3515625,12.6953125,-9.86328125,3.125
-17.08984375,12.3046875,3.80859375,16.9921875,-1.67e-14
-15.8203125,-32.6171875,-3.02734375,-24.51171875,-13.671875
-6.25,-8.984375,7.421875,-27.63671875,-0.5859375
24.21875,9.9609375,-5.95703125,13.671875,13.4765625
-19.53125,-29.296875,-7.71484375,-24.0234375,-17.1875
-24.90234375,-29.98046875,-11.03515625,-20.80078125,-22.8515625
-0.09765625,-11.9140625,-8.69140625,-18.359375,-9.1796875
6.0546875,9.27734375,1.26953125,5.17578125,8.30078125
9.08203125,-23.2421875,-8.69140625,-27.63671875,-27.44140625
-2.1484375,9.5703125,0.29296875,10.546875,0.29296875
-24.90234375,-10.9375,0.48828125,-15.4296875,-4.296875
54.58984375,14.453125,3.41796875,19.04296875,12.79296875
41.69921875,6.15234375,12.3046875,5.46875,14.94140625
26.85546875,28.3203125,-8.69140625,30.37109375,-10.05859375
0.29296875,11.9140625,17.96875,15.91796875,14.35546875
-34.86328125,-1.46484375,8.88671875,11.42578125,10.44921875
0.68359375,-7.8125,7.421875,-5.2734375,-2.63671875
2.34375,-27.63671875,15.52734375,-18.9453125,-17.3828125
20.80078125,2.9296875,2.83203125,6.0546875,7.6171875
11.03515625,-13.37890625,4.98046875,-11.81640625,9.47265625
6.34765625,21.875,-11.5234375,34.765625,-8.30078125
25.78125,2.83203125,-19.04296875,-6.0546875,-2.05078125
3.80859375,25.0,-1.85546875,18.84765625,-4.8828125
-64.2578125,12.5,3.61328125,10.7421875,-6.73828125
18.84765625,32.12890625,10.83984375,27.24609375,19.53125
31.54296875,-9.27734375,-3.515625,-13.76953125,-4.4921875
1.3671875,8.30078125,-2.44140625,9.9609375,-17.87109375
69.140625,2.05078125,-4.39453125,2.63671875,-12.3046875
-12.98828125,5.46875,14.16015625,-0.68359375,9.1796875
4.6875,0.9765625,-10.05859375,-2.9296875,-1.5625
74.609375,8.7890625,-15.8203125,-6.34765625,-5.6640625
-16.30859375,0.09765625,16.796875,3.02734375,8.10546875
24.51171875,4.78515625,4.39453125,-0.9765625,-3.90625
2.734375,-8.0078125,5.859375,4.78515625,12.79296875
-6.54296875,-18.65234375,-10.25390625,-12.109375,-14.2578125
45.3125,8.59375,-0.1953125,8.0078125,2.63671875
55.2734375,12.01171875,15.8203125,7.91015625,16.11328125
-29.6875,-12.109375,14.55078125,-16.015625,16.11328125
54.8828125,-9.5703125,9.1796875,-12.40234375,-1.85546875
31.54296875,15.33203125,2.5390625,17.7734375,8.3984375
11.03515625,-20.21484375,-23.2421875,-18.75,-33.10546875
2.05078125,20.703125,-7.91015625,31.4453125,16.6015625
29.58984375,3.80859375,3.515625,0.87890625,2.05078125
2.34375,-16.2109375,4.78515625,-17.1875,-14.2578125
-13.28125,2.34375,-1.07421875,-1.07421875,-7.51953125
2.734375,-4.8828125,-6.93359375,5.6640625,-8.10546875
-97.36328125,12.890625,0.09765625,11.71875,7.2265625
0.9765625,-1.3671875,12.40234375,-10.15625,17.28515625
7.2265625,0.390625,11.23046875,-7.91015625,11.03515625
-2.44140625,-26.3671875,3.22265625,-29.98046875,0.9765625
-28.41796875,1.3671875,6.4453125,2.734375,13.8671875
16.40625,20.99609375,10.546875,7.32421875,15.91796875
-3.515625,6.4453125,-3.80859375,12.59765625,0.68359375
4.98046875,1.953125,8.0078125,0.68359375,4.39453125
10.3515625,-6.54296875,2.05078125,-6.0546875,-3.125
-45.3125,23.73046875,14.84375,24.51171875,22.4609375
7.2265625,4.98046875,20.80078125,-6.25,18.75
6.640625,9.66796875,-6.8359375,4.58984375,-3.61328125
43.5546875,12.890625,-13.18359375,14.453125,-3.3203125
3.125,9.08203125,4.6875,9.47265625,-3.80859375
3.80859375,11.328125,-4.6875,1.7578125,1.46484375
-7.71484375,-28.7109375,-3.41796875,-31.8359375,-23.2421875
-146.2890625,-33.203125,-31.25,-27.34375,-39.94140625
-1.3671875,2.44140625,-1.3671875,5.56640625,7.8125
-3.41796875,23.4375,-2.5390625,14.6484375,19.43359375
10.546875,17.48046875,11.328125,13.76953125,7.2265625
-27.83203125,0.48828125,4.8828125,15.72265625,9.5703125
41.015625,-12.59765625,-6.4453125,-2.9296875,-11.5234375
-84.08203125,-17.48046875,3.3203125,-15.234375,-11.42578125
-0.68359375,2.05078125,-34.66796875,3.125,-10.05859375
7.03125,16.30859375,5.078125,14.6484375,10.9375
23.33984375,0.9765625,13.37890625,4.6875,8.10546875
-22.0703125,-4.1015625,5.078125,-8.88671875,-5.56640625
-46.875,-4.39453125,-9.765625,-1.5625,1.85546875
122.65625,-0.29296875,-4.1015625,-13.671875,-4.6875
23.92578125,20.703125,-15.72265625,18.84765625,-13.57421875
11.81640625,-7.71484375,2.63671875,1.953125,3.02734375
-5.56640625,0.9765625,1.07421875,-5.2734375,2.9296875
-7.2265625,-4.4921875,-2.24609375,-8.59375,-13.37890625
21.38671875,13.57421875,-10.15625,2.9296875,-14.453125
35.25390625,27.5390625,-14.0625,24.21875,-12.20703125
4.19921875,-37.890625,-8.10546875,-44.3359375,-16.40625
-25.87890625,-12.109375,7.421875,-9.375,-5.17578125
56.25,-18.9453125,7.8125,-8.30078125,-0.68359375
-3.02734375,10.546875,13.0859375,2.83203125,10.9375
42.28515625,-0.9765625,-14.94140625,-0.1953125,-13.18359375
-56.8359375,-3.22265625,2.9296875,-4.19921875,2.44140625
-49.0234375,13.4765625,-5.76171875,10.9375,-1.953125
0.29296875,27.24609375,-11.42578125,35.64453125,-4.39453125
7.91015625,-7.12890625,-16.2109375,-1.5625,4.296875
0.29296875,33.59375,-0.78125,32.91015625,-4.4921875
-9.1796875,-11.328125,-16.2109375,-2.83203125,-7.91015625
-9.86328125,-12.3046875,-16.30859375,-13.76953125,-17.87109375
5.95703125,-4.296875,-5.46875,3.02734375,2.44140625
-8.59375,1.07421875,8.984375,0.9765625,16.6015625
-20.5078125,-20.8984375,6.73828125,-21.38671875,-4.39453125
-13.4765625,-1.7578125,3.22265625,-1.26953125,-7.51953125
-0.390625,12.890625,31.8359375,-0.78125,14.6484375
10.9375,16.9921875,19.82421875,12.98828125,4.6875
-44.3359375,-8.49609375,-6.15234375,-2.9296875,-0.5859375
8.7890625,-15.625,4.296875,-13.18359375,0.29296875
5.6640625,-5.56640625,-24.21875,-4.39453125,-7.32421875
0.78125,-14.94140625,-0.29296875,-13.96484375,15.4296875
5.859375,-12.40234375,-8.7890625,-10.05859375,-10.3515625
-33.59375,13.96484375,0.87890625,9.66796875,-5.859375
-8.203125,9.08203125,9.375,16.30859375,9.5703125
60.44921875,7.51953125,-2.5390625,-2.83203125,-6.640625
-8.59375,5.859375,-2.34375,8.3984375,6.73828125
-5.17578125,6.640625,-0.9765625,5.37109375,8.0078125
-14.35546875,6.34765625,4.1015625,8.10546875,-0.68359375
12.01171875,14.35546875,-6.25,21.484375,4.8828125
32.12890625,-6.93359375,3.515625,-4.6875,-4.19921875
-15.13671875,-14.6484375,-3.02734375,-18.1640625,-4.78515625
-20.5078125,7.03125,4.58984375,7.03125,15.625
-34.86328125,-0.390625,-3.125,4.8828125,-15.625
18.359375,-11.03515625,-14.2578125,4.78515625,-18.65234375
21.58203125,24.609375,10.05859375,17.48046875,11.5234375
96.58203125,-7.91015625,-1.7578125,-25.87890625,-2.9296875
22.65625,-18.26171875,-42.3828125,-11.62109375,-33.7890625
11.1328125,-3.61328125,5.17578125,0.29296875,5.46875
-1.5625,2.5390625,3.61328125,8.49609375,-7.421875
21.58203125,15.33203125,-7.71484375,14.94140625,-16.50390625
9.66796875,15.625,11.1328125,3.125,18.84765625
-23.4375,10.44921875,12.109375,13.76953125,2.5390625
-8.7890625,-2.9296875,-4.39453125,-8.30078125,-1.7578125
-6.25,14.0625,17.578125,12.01171875,7.6171875
6.25,6.73828125,2.63671875,17.3828125,0.5859375
66.6015625,8.0078125,8.203125,-1.46484375,1.46484375
-24.12109375,-13.671875,-16.30859375,-10.64453125,-8.10546875
18.359375,-3.515625,-0.09765625,-20.80078125,9.66796875
36.5234375,5.76171875,-5.6640625,-2.05078125,-1.67e-14
-33.0078125,19.140625,-15.625,34.66796875,-1.46484375
9.765625,9.47265625,-2.34375,8.10546875,4.78515625
26.07421875,-11.42578125,-8.0078125,16.30859375,-9.66796875
200.0,-13.18359375,-5.6640625,-26.46484375,-18.75
13.96484375,-3.80859375,1.7578125,2.24609375,-8.30078125
-17.67578125,-1.5625,12.20703125,5.37109375,13.96484375
-9.66796875,13.0859375,9.08203125,9.1796875,13.18359375
0.68359375,-22.265625,9.765625,-24.90234375,0.87890625
-11.71875,22.65625,-1.66015625,8.30078125,0.29296875
-16.9921875,10.83984375,6.73828125,-6.34765625,0.09765625
-11.9140625,-10.9375,14.453125,-10.83984375,5.46875
-7.6171875,-8.69140625,3.90625,-3.80859375,3.125
9.08203125,-8.984375,-10.25390625,-19.921875,-19.140625
7.03125,-1.26953125,10.546875,15.91796875,21.77734375
1.85546875,-4.296875,2.24609375,-6.640625,-3.02734375
-6.15234375,3.61328125,-4.4921875,1.171875,8.59375
-15.72265625,-12.109375,-3.90625,-7.6171875,-12.109375
-0.68359375,-4.19921875,1.07421875,-2.734375,12.20703125
-47.55859375,-16.796875,5.17578125,-9.9609375,1.7578125
28.7109375,26.3671875,-22.65625,22.55859375,-6.54296875
2.34375,-19.82421875,7.03125,-13.8671875,-0.1953125
50.390625,-2.34375,-2.83203125,-1.3671875,5.2734375
-4.58984375,11.328125,-0.9765625,17.578125,7.8125
-34.08203125,-20.60546875,13.28125,-29.00390625,9.86328125
71.77734375,-1.7578125,13.18359375,2.34375,10.05859375
33.88671875,-1.5625,2.34375,-4.58984375,-3.7109375
-12.6953125,-2.5390625,1.7578125,-9.765625,14.16015625
9.5703125,-0.48828125,14.84375,-0.78125,2.34375
-2.34375,10.546875,8.7890625,12.6953125,10.64453125
2.83203125,-0.29296875,-4.39453125,-2.63671875,0.09765625
12.890625,19.7265625,10.15625,7.6171875,15.4296875
2.5390625,12.59765625,-4.4921875,22.55859375,8.10546875
59.765625,14.6484375,6.54296875,21.484375,-0.1953125
-6.25,-9.66796875,-6.54296875,-8.203125,-6.4453125
5.2734375,-12.5,-0.09765625,2.5390625,-2.44140625
21.6796875,16.796875,10.546875,10.25390625,6.73828125
18.359375,2.734375,3.02734375,-3.7109375,-1.953125
-30.17578125,14.84375,13.96484375,19.921875,19.921875
13.57421875,21.19140625,12.01171875,23.53515625,23.92578125
-45.01953125,-13.671875,1.953125,-7.12890625,-5.2734375
13.57421875,-16.89453125,26.07421875,-9.66796875,22.75390625
-6.93359375,-12.98828125,7.32421875,-2.9296875,3.3203125
94.53125,29.6875,16.2109375,10.3515625,-0.5859375
14.16015625,8.49609375,8.3984375,13.28125,6.640625
-3.41796875,7.12890625,-12.890625,-0.5859375,5.46875
-7.2265625,-18.06640625,-1.66015625,-17.7734375,0.09765625
2.24609375,-1.26953125,-9.08203125,-9.5703125,-16.30859375
-5.37109375,16.89453125,-3.80859375,10.546875,8.88671875
-58.49609375,-9.9609375,-6.15234375,-6.0546875,-3.125
-19.53125,-15.91796875,-8.984375,-11.9140625,-13.96484375
-13.96484375,0.29296875,2.1484375,6.34765625,16.50390625
0.68359375,5.2734375,3.41796875,-4.6875,7.71484375
-4.6875,6.54296875,-10.64453125,13.37890625,5.17578125
-41.2109375,-0.1953125,0.1953125,-0.390625,-7.12890625
58.7890625,28.125,-9.1796875,16.2109375,11.1328125
-34.765625,3.125,3.90625,-5.078125,5.859375
24.4140625,17.96875,-13.37890625,15.13671875,-15.13671875
42.67578125,-10.546875,2.9296875,-13.0859375,5.078125
39.2578125,-7.8125,-12.6953125,-9.08203125,-9.08203125
78.41796875,18.9453125,12.01171875,-12.6953125,-3.41796875
27.63671875,12.59765625,-20.01953125,8.203125,-9.1796875
29.6875,-11.1328125,4.98046875,-13.76953125,1.953125
5.17578125,-16.6015625,-0.09765625,-7.2265625,2.05078125
83.203125,-5.56640625,-11.81640625,-20.99609375,-9.1796875
-1.7578125,0.78125,8.59375,11.81640625,21.97265625
65.234375,3.22265625,-10.546875,3.80859375,12.6953125
15.33203125,23.92578125,6.54296875,22.36328125,-0.78125
19.3359375,13.4765625,-3.515625,0.390625,3.02734375
-2.05078125,-16.11328125,-4.8828125,-12.5,-11.03515625
1.85546875,1.3671875,12.109375,-11.328125,8.7890625
1.171875,-30.078125,-8.10546875,-23.14453125,-5.078125
-103.4179688,12.01171875,4.19921875,22.55859375,8.10546875
-22.65625,-5.37109375,1.85546875,-0.390625,11.9140625
-10.83984375,-6.73828125,5.56640625,-2.1484375,1.3671875
11.03515625,-7.2265625,-15.625,1.171875,-5.6640625
-26.3671875,-46.2890625,12.3046875,-29.296875,-10.3515625
-5.078125,16.2109375,-7.421875,12.5,-14.16015625
25.390625,3.90625,3.61328125,1.26953125,-4.8828125
6.640625,16.50390625,-8.7890625,24.609375,10.9375
9.27734375,1.85546875,2.05078125,2.34375,12.890625
24.51171875,-9.08203125,-13.96484375,-2.44140625,-22.265625
-32.03125,7.32421875,10.25390625,22.265625,2.9296875
-27.5390625,-22.8515625,-6.8359375,-25.9765625,-10.83984375
17.96875,12.20703125,1.66015625,10.44921875,-8.69140625
-11.23046875,5.2734375,6.93359375,-1.67e-14,-1.171875
-4.78515625,-13.8671875,1.953125,-15.72265625,-5.859375
6.34765625,10.9375,2.34375,5.078125,5.46875
