EOG Left,EEG C3-A1,EEG O1-A1,EEG C4-A1,EEG O2-A1
10.83984375,8.30078125,-9.1796875,2.05078125,0.390625
-9.5703125,-3.90625,-2.63671875,6.54296875,0.48828125
20.703125,-10.7421875,-10.15625,-10.64453125,-22.265625
-11.5234375,-5.76171875,7.03125,-8.88671875,13.671875
-39.453125,13.57421875,3.515625,24.51171875,2.34375
14.94140625,25.87890625,2.1484375,17.87109375,-3.02734375
1.26953125,-13.4765625,-2.5390625,1.171875,7.71484375
-24.4140625,-3.3203125,19.62890625,-8.203125,-0.48828125
8.7890625,9.765625,17.48046875,0.87890625,14.2578125
-31.15234375,-1.07421875,6.4453125,-3.61328125,1.26953125
-31.73828125,-6.93359375,4.296875,4.296875,-2.9296875
9.08203125,12.890625,5.95703125,5.859375,10.25390625
17.48046875,8.59375,-3.125,6.8359375,-6.640625
32.6171875,-1.07421875,4.00390625,4.98046875,-1.66015625
-41.89453125,-12.109375,12.79296875,-12.5,22.8515625
-18.84765625,-5.17578125,-4.00390625,-3.3203125,-4.4921875
4.58984375,-26.07421875,-2.24609375,-34.86328125,-4.39453125
42.1875,3.61328125,-16.2109375,4.1015625,-1.26953125
13.8671875,2.83203125,24.21875,-3.02734375,21.875
71.38671875,2.1484375,-7.51953125,5.859375,-19.04296875
-34.9609375,-0.48828125,-13.57421875,4.78515625,-6.34765625
16.11328125,-31.73828125,-19.140625,-7.8125,-17.7734375
11.81640625,-2.734375,-12.79296875,9.66796875,-16.796875
-72.4609375,-12.01171875,-4.98046875,-16.40625,-20.01953125
-12.79296875,-29.1015625,-4.98046875,-20.60546875,0.5859375
-64.84375,-4.00390625,1.26953125,-2.05078125,7.71484375
10.546875,-2.83203125,15.8203125,-3.22265625,2.34375
13.671875,-10.15625,-12.20703125,-4.19921875,-16.40625
60.83984375,-22.65625,-10.15625,-19.43359375,-13.8671875
24.31640625,13.57421875,-6.15234375,18.26171875,-0.390625
11.9140625,-8.49609375,-0.68359375,-3.02734375,-3.515625
-10.3515625,5.859375,-2.24609375,6.93359375,10.9375
10.546875,32.91015625,1.66015625,24.8046875,24.0234375
6.8359375,16.6015625,-0.5859375,10.3515625,-5.078125
13.0859375,6.8359375,11.9140625,15.625,14.74609375
24.31640625,-3.41796875,-14.84375,3.02734375,-4.1015625
6.640625,13.57421875,3.22265625,18.06640625,13.76953125
-26.46484375,-18.45703125,1.7578125,-24.0234375,1.7578125
10.05859375,-0.5859375,-16.6015625,-2.05078125,-18.45703125
42.28515625,-12.6953125,9.27734375,-15.625,-3.125
37.98828125,9.27734375,-6.0546875,1.26953125,-13.57421875
28.90625,-11.1328125,-1.171875,-10.15625,-7.421875
19.53125,10.05859375,4.8828125,6.54296875,13.37890625
-13.671875,-13.76953125,9.47265625,-1.5625,-3.90625
14.74609375,18.75,1.5625,11.03515625,0.09765625
39.0625,11.81640625,0.29296875,10.83984375,12.01171875
-35.15625,-1.66015625,-3.3203125,4.296875,9.5703125
12.01171875,-26.3671875,-20.01953125,-17.3828125,0.29296875
-50.78125,-20.80078125,-0.5859375,-16.6015625,-11.81640625
18.1640625,18.06640625,12.59765625,9.86328125,11.81640625
-65.33203125,0.87890625,-19.62890625,-17.87109375,-8.49609375
-2.1484375,-3.125,10.7421875,3.7109375,-7.71484375
26.07421875,-2.44140625,-1.953125,-3.61328125,-4.19921875
46.875,-13.671875,-8.30078125,-10.3515625,-5.37109375
-88.37890625,-19.53125,-7.8125,-3.41796875,-1.7578125
41.015625,24.90234375,-2.44140625,7.03125,-6.34765625
6.15234375,1.5625,10.25390625,-7.32421875,12.98828125
48.73046875,18.359375,3.61328125,-0.48828125,-1.7578125
-6.640625,12.01171875,-24.90234375,20.5078125,-21.38671875
33.69140625,26.85546875,7.12890625,19.23828125,26.07421875
-6.640625,2.5390625,9.47265625,0.48828125,21.09375
-5.37109375,-8.7890625,4.00390625,-11.328125,1.26953125
7.03125,-8.3984375,4.19921875,-15.33203125,-1.7578125
16.40625,-0.29296875,-2.63671875,10.9375,7.03125
-17.3828125,6.54296875,4.78515625,-5.95703125,4.19921875
30.37109375,8.49609375,-0.5859375,14.6484375,12.20703125
13.57421875,-2.24609375,6.34765625,6.73828125,0.390625
15.234375,-9.66796875,-9.375,-2.44140625,-10.15625
-34.765625,-22.75390625,5.17578125,-20.99609375,-7.421875
27.05078125,10.7421875,8.203125,0.5859375,0.48828125
1.7578125,-6.15234375,4.39453125,-13.0859375,20.01953125
5.76171875,0.48828125,5.2734375,-0.1953125,-5.46875
6.54296875,5.95703125,3.61328125,-0.5859375,1.953125
79.78515625,-6.15234375,0.09765625,3.515625,-0.1953125
36.71875,8.69140625,8.49609375,1.7578125,1.66015625
2.44140625,1.85546875,-0.29296875,5.17578125,5.46875
-23.73046875,-1.67e-14,6.15234375,-11.1328125,14.16015625
-5.078125,-9.1796875,0.390625,-7.91015625,5.37109375
81.15234375,-7.32421875,10.9375,-13.671875,1.7578125
40.0390625,7.91015625,-2.63671875,5.17578125,1.07421875
12.59765625,7.03125,-0.68359375,3.125,8.203125
4.00390625,11.81640625,-2.44140625,13.76953125,13.37890625
61.23046875,1.07421875,-5.859375,-7.12890625,4.6875
8.203125,3.41796875,-7.71484375,18.359375,12.6953125
-54.8828125,-12.5,-8.3984375,0.09765625,-7.03125
41.30859375,1.7578125,-2.1484375,-0.87890625,7.51953125
-6.0546875,-4.39453125,-3.7109375,9.9609375,2.5390625
12.5,37.109375,-7.8125,34.47265625,8.69140625
-42.7734375,-2.34375,12.6953125,-2.44140625,11.23046875
29.39453125,-12.79296875,-6.8359375,-14.84375,-13.0859375
20.01953125,37.20703125,9.27734375,33.88671875,1.46484375
-19.43359375,12.5,6.73828125,4.6875,12.890625
-33.88671875,-5.078125,-14.0625,-1.3671875,-4.8828125
-9.1796875,11.03515625,-12.59765625,16.40625,-11.81640625
42.67578125,3.22265625,4.58984375,-4.1015625,-1.3671875
0.5859375,-9.27734375,-1.26953125,-14.6484375,-5.17578125
-9.08203125,-10.64453125,-3.7109375,-4.1015625,-7.8125
-74.21875,-69.53125,-34.47265625,1.953125,-61.71875
-14.74609375,3.7109375,-1.67e-14,6.73828125,-0.87890625
7.03125,-28.22265625,-6.8359375,-27.44140625,-8.49609375
4.19921875,7.71484375,16.69921875,0.390625,17.67578125
-8.59375,-14.74609375,-8.88671875,-5.56640625,-4.00390625
42.48046875,-3.90625,-21.6796875,2.1484375,-30.76171875
2.734375,4.58984375,-15.4296875,9.27734375,-17.7734375
-7.51953125,10.7421875,-1.46484375,19.7265625,4.39453125
229.296875,78.3203125,57.2265625,61.9140625,77.1484375
-3.41796875,-5.56640625,8.7890625,-6.4453125,-6.25
-40.52734375,3.41796875,3.3203125,2.05078125,-0.390625
76.3671875,17.96875,6.54296875,26.3671875,2.9296875
12.40234375,5.6640625,-21.19140625,0.87890625,1.85546875
-17.1875,1.26953125,-3.61328125,-0.5859375,9.1796875
31.15234375,-12.109375,-9.27734375,4.4921875,-4.78515625
-7.421875,3.90625,9.27734375,10.3515625,12.109375
-21.19140625,-8.30078125,9.375,-6.54296875,-13.4765625
25.1953125,4.39453125,-20.01953125,11.328125,-17.67578125
29.296875,12.890625,4.1015625,8.7890625,-0.5859375
-0.68359375,-1.07421875,0.87890625,-6.73828125,-7.421875
9.765625,-7.51953125,-22.65625,-12.40234375,-6.15234375
-43.06640625,-1.26953125,4.296875,-10.05859375,6.93359375
-0.1953125,17.7734375,-41.015625,14.6484375,-16.015625
-20.703125,-0.78125,-1.5625,7.32421875,0.29296875
-50.390625,-2.734375,20.99609375,0.9765625,25.5859375
13.671875,10.44921875,0.78125,-0.09765625,-1.953125
-1.171875,-13.671875,0.1953125,-26.3671875,12.109375
4.296875,0.48828125,-10.44921875,6.73828125,-11.62109375
3.22265625,1.5625,32.32421875,4.19921875,21.19140625
54.6875,25.48828125,3.515625,19.3359375,4.39453125
-0.48828125,-8.203125,-3.02734375,-13.4765625,3.90625
21.77734375,-10.15625,-9.66796875,-4.00390625,-1.5625
-4.8828125,15.33203125,-3.61328125,13.37890625,0.5859375
-47.16796875,-8.984375,4.4921875,-12.3046875,-8.984375
-25.87890625,4.58984375,4.19921875,2.44140625,3.22265625
-34.47265625,5.2734375,-3.22265625,9.66796875,5.56640625
-12.890625,1.953125,-7.51953125,5.6640625,-0.48828125
-2.5390625,6.640625,2.1484375,4.98046875,7.6171875
-11.1328125,-5.17578125,11.81640625,-14.74609375,-14.84375
-35.83984375,-7.8125,13.18359375,-12.109375,7.91015625
11.9140625,-23.33984375,-10.9375,-20.8984375,-6.25
52.05078125,8.69140625,3.61328125,7.91015625,12.20703125
34.47265625,19.921875,-16.6015625,22.55859375,-17.7734375
23.14453125,26.07421875,9.375,23.2421875,15.0390625
-2.1484375,-19.921875,-9.765625,-8.10546875,-2.1484375
-7.8125,-19.53125,-3.80859375,-19.921875,-16.89453125
-17.87109375,3.515625,12.01171875,-2.1484375,-8.30078125
-6.640625,-7.91015625,-8.203125,-10.15625,-5.37109375
12.40234375,29.8828125,13.76953125,24.51171875,21.58203125
-17.28515625,11.81640625,-1.3671875,19.43359375,1.5625
0.5859375,114.9414063,19.3359375,105.7617188,33.7890625
-22.65625,-6.640625,7.03125,-3.02734375,-7.2265625
-47.0703125,7.03125,1.46484375,10.9375,10.83984375
-8.3984375,-1.171875,1.46484375,-3.61328125,-3.7109375
-3.7109375,-0.09765625,-8.984375,7.421875,-11.9140625
-18.1640625,-2.34375,0.5859375,-0.68359375,-6.8359375
12.890625,18.65234375,7.03125,21.2890625,4.78515625
-122.4609375,-41.40625,-36.42578125,-42.1875,-31.93359375
3.7109375,16.89453125,-8.59375,21.38671875,19.3359375
-26.953125,13.18359375,-6.54296875,18.1640625,-1.67e-14
9.375,4.98046875,9.765625,0.09765625,10.64453125
-2.34375,-10.3515625,0.48828125,-7.03125,0.5859375
24.609375,-17.87109375,-15.52734375,-8.69140625,-16.11328125
13.57421875,8.69140625,2.05078125,5.6640625,1.07421875
-21.09375,-17.08984375,14.453125,-13.671875,0.78125
29.1015625,3.61328125,1.85546875,0.1953125,-0.29296875
5.46875,-11.62109375,11.71875,-10.25390625,5.17578125
55.859375,12.59765625,4.1015625,11.42578125,9.66796875
94.04296875,-2.83203125,-8.69140625,-8.7890625,-12.79296875
-24.0234375,1.5625,9.1796875,10.15625,0.390625
-32.12890625,-16.30859375,10.44921875,-21.19140625,4.00390625
-17.578125,-5.76171875,1.07421875,-10.25390625,-17.48046875
-9.27734375,-6.0546875,5.95703125,-5.76171875,2.83203125
5.078125,8.0078125,0.48828125,3.7109375,13.28125
54.78515625,27.5390625,-6.4453125,21.19140625,34.47265625
-15.52734375,-1.66015625,5.95703125,-8.69140625,4.78515625
-4.98046875,25.390625,1.171875,17.3828125,4.39453125
-16.50390625,20.99609375,-5.859375,20.80078125,-6.34765625
6.25,26.5625,-13.18359375,18.359375,25.09765625
1.46484375,0.68359375,16.50390625,-5.078125,4.296875
-2.1484375,-16.796875,-14.55078125,-9.86328125,-10.9375
-29.6875,3.3203125,0.5859375,2.44140625,4.19921875
-3.41796875,-1.46484375,6.54296875,-5.76171875,11.71875
-34.5703125,-9.66796875,-4.296875,-21.09375,-12.890625
12.59765625,-6.73828125,7.8125,-22.4609375,8.203125
8.10546875,-12.890625,-1.5625,-2.63671875,4.39453125
-10.7421875,5.6640625,10.3515625,-8.49609375,13.4765625
-8.7890625,2.1484375,-0.390625,5.76171875,13.57421875
0.390625,6.640625,27.63671875,8.49609375,11.62109375
-13.96484375,-12.3046875,-0.9765625,-5.859375,-10.3515625
-13.96484375,-12.40234375,-9.08203125,-7.03125,-9.27734375
10.15625,-19.140625,-9.66796875,-20.21484375,-5.56640625
-3.125,11.328125,9.27734375,3.41796875,8.0078125
-7.6171875,23.6328125,5.17578125,10.3515625,7.71484375
9.1796875,-1.46484375,-3.80859375,-10.25390625,2.9296875
6.54296875,0.5859375,-4.98046875,8.30078125,-2.05078125
43.359375,6.54296875,1.46484375,2.63671875,-1.67e-14
-13.0859375,-0.87890625,-4.00390625,-11.71875,-17.3828125
48.6328125,-8.3984375,0.5859375,-11.9140625,7.6171875
212.6953125,-3.41796875,1.171875,-12.6953125,-23.046875
9.27734375,1.7578125,11.03515625,2.83203125,8.10546875
-1.3671875,5.2734375,5.078125,0.48828125,12.5
25.1953125,21.77734375,-8.0078125,21.38671875,-0.9765625
0.9765625,11.62109375,8.10546875,5.95703125,8.10546875
-28.41796875,1.3671875,6.4453125,2.734375,13.8671875
-15.33203125,9.375,-1.07421875,6.0546875,8.203125
-9.765625,2.83203125,24.609375,13.8671875,18.1640625
2.5390625,-14.55078125,-23.046875,-3.90625,-13.671875
-45.3125,-5.6640625,-0.48828125,-13.0859375,-16.015625
-58.30078125,-3.125,-10.44921875,-4.1015625,1.07421875
11.23046875,0.78125,2.734375,2.734375,-2.5390625
-0.48828125,-2.05078125,-4.296875,-1.953125,-13.18359375
2.05078125,-2.1484375,-3.41796875,-8.203125,-14.74609375
-2.44140625,-2.83203125,-15.13671875,0.9765625,-9.86328125
-3.90625,4.39453125,9.66796875,12.6953125,4.1015625
17.08984375,-0.5859375,-2.9296875,-2.1484375,-9.375
-2.1484375,15.0390625,8.69140625,1.953125,11.62109375
26.7578125,23.33984375,7.421875,23.92578125,7.8125
-18.5546875,9.375,-6.640625,21.2890625,-0.5859375
-10.3515625,1.5625,-10.44921875,0.78125,4.58984375
3.515625,2.34375,3.80859375,3.61328125,7.03125
14.55078125,-7.51953125,-0.78125,2.734375,-3.90625
25.29296875,-17.87109375,-8.49609375,11.328125,-0.68359375
49.51171875,14.55078125,6.73828125,2.24609375,-1.46484375
7.32421875,2.5390625,-6.8359375,-2.9296875,-9.1796875
-28.90625,12.79296875,0.87890625,13.37890625,1.66015625
-6.8359375,-12.890625,4.58984375,-17.48046875,8.203125
-3.80859375,-9.1796875,9.1796875,-18.84765625,-1.46484375
-12.890625,12.01171875,6.54296875,6.640625,20.80078125
40.625,6.15234375,1.953125,-7.51953125,1.07421875
1.171875,3.125,-10.9375,-0.09765625,7.421875
49.4140625,-2.24609375,6.34765625,-12.5,-13.57421875
-9.08203125,-27.9296875,1.5625,-22.65625,-12.6953125
5.37109375,-13.671875,-11.5234375,-14.2578125,5.95703125
-11.71875,1.7578125,-9.9609375,0.78125,-15.0390625
10.9375,10.3515625,-23.046875,0.1953125,-2.05078125
-29.1015625,8.10546875,2.44140625,9.86328125,13.18359375
-141.3085938,7.12890625,12.59765625,9.66796875,19.23828125
3.22265625,6.0546875,3.7109375,-3.3203125,-8.30078125
10.546875,-4.39453125,-3.515625,-6.73828125,-2.63671875
-10.15625,-2.83203125,4.78515625,-6.8359375,13.0859375
-1.66015625,9.9609375,4.8828125,11.81640625,6.34765625
-5.859375,-10.44921875,-1.171875,-14.453125,-5.46875
20.1171875,19.43359375,3.515625,7.51953125,-7.6171875
-3.7109375,-1.3671875,6.93359375,-1.67e-14,10.3515625
-10.15625,-19.62890625,-5.95703125,-16.2109375,-10.15625
-19.82421875,-20.60546875,18.06640625,-14.2578125,4.296875
0.1953125,-3.125,12.109375,1.85546875,4.8828125
-7.8125,-11.62109375,-8.3984375,-5.17578125,-13.28125
3.02734375,-9.765625,-0.29296875,-0.390625,4.58984375
-44.7265625,1.46484375,-11.62109375,0.1953125,2.9296875
-11.9140625,-6.8359375,-21.58203125,4.98046875,4.78515625
127.9296875,3.41796875,-5.6640625,7.51953125,7.51953125
0.87890625,-1.66015625,4.6875,-4.78515625,3.90625
-45.60546875,-6.640625,9.5703125,-6.93359375,-4.1015625
-24.70703125,-9.08203125,2.83203125,-11.71875,-10.7421875
-34.1796875,13.0859375,39.84375,-16.6015625,48.53515625
7.03125,6.73828125,6.54296875,2.9296875,1.7578125
-48.046875,12.5,5.56640625,6.8359375,13.671875
-25.09765625,-7.03125,-2.1484375,-5.76171875,-3.22265625
54.296875,-3.7109375,-9.5703125,-0.5859375,-3.7109375
28.80859375,27.5390625,-13.76953125,22.75390625,-0.78125
-2.1484375,-8.10546875,2.5390625,4.8828125,-1.953125
-29.1015625,9.5703125,16.40625,18.06640625,16.015625
-12.59765625,-36.71875,-1.953125,-29.00390625,-13.671875
24.21875,4.4921875,-11.5234375,14.2578125,-1.85546875
17.48046875,-14.0625,13.57421875,-19.7265625,-3.7109375
-0.78125,-17.08984375,6.15234375,-4.00390625,2.24609375
-51.26953125,-12.59765625,7.51953125,-1.66015625,0.9765625
-34.1796875,-8.69140625,-7.12890625,-12.6953125,4.296875
-9.47265625,6.73828125,-4.1015625,2.24609375,-4.6875
-1.7578125,-13.8671875,5.37109375,-14.35546875,-3.02734375
9.86328125,-0.1953125,-2.9296875,-2.83203125,3.80859375
11.5234375,5.2734375,1.26953125,-2.34375,0.68359375
-9.27734375,-10.3515625,3.90625,-5.76171875,-0.68359375
15.91796875,17.87109375,0.48828125,13.37890625,5.859375
-64.2578125,0.78125,4.4921875,-5.17578125,7.421875
-0.9765625,3.61328125,-11.5234375,-0.78125,14.94140625
17.67578125,10.05859375,7.32421875,7.91015625,11.328125
218.8476563,44.43359375,64.6484375,46.09375,65.4296875
15.234375,-1.5625,-1.953125,-5.6640625,-4.00390625
18.45703125,-9.08203125,17.7734375,-19.7265625,-3.61328125
69.53125,-2.34375,-8.88671875,-4.00390625,-1.66015625
4.1015625,-18.26171875,-0.48828125,-28.7109375,-2.1484375
71.19140625,-19.7265625,-14.453125,-0.390625,-17.48046875
-11.42578125,-2.734375,0.9765625,-8.3984375,9.375
-8.10546875,-52.44140625,-22.65625,-32.03125,-34.765625
32.32421875,-13.28125,16.11328125,-21.2890625,-7.03125
25.87890625,12.01171875,-0.48828125,14.453125,1.3671875
30.859375,19.53125,-13.96484375,19.921875,-3.125
-6.93359375,-2.9296875,-1.171875,-2.24609375,-1.953125
-32.51953125,3.3203125,-6.4453125,0.09765625,3.125
-5.76171875,-18.06640625,-0.1953125,-22.65625,-14.0625
24.90234375,-4.39453125,-12.98828125,1.5625,-8.3984375
56.54296875,-9.27734375,7.03125,-17.87109375,4.6875
-27.1484375,-8.30078125,-6.640625,5.859375,1.26953125
2.5390625,15.13671875,11.42578125,9.1796875,16.796875
28.90625,-37.79296875,-21.77734375,-33.0078125,-24.51171875
3.515625,7.71484375,3.41796875,-1.46484375,1.66015625
-14.6484375,-15.33203125,-1.5625,-12.79296875,-8.3984375
33.10546875,-8.10546875,-11.62109375,-8.984375,-8.0078125
12.59765625,-0.87890625,2.63671875,-1.85546875,-3.3203125
3.61328125,-36.62109375,1.171875,-32.12890625,-1.46484375
39.16015625,-1.66015625,-3.80859375,-4.19921875,-2.63671875
-13.671875,-21.875,-0.78125,-7.91015625,-5.76171875
11.03515625,-6.4453125,6.640625,-13.76953125,5.2734375
-18.45703125,4.39453125,-0.87890625,13.18359375,1.46484375
6.73828125,-5.46875,9.47265625,0.1953125,0.1953125
32.51953125,5.078125,-3.02734375,8.10546875,-2.734375
2.05078125,-21.484375,-11.62109375,-18.5546875,-10.83984375
33.30078125,-3.02734375,9.47265625,-10.44921875,-5.76171875
-6.8359375,3.22265625,12.40234375,3.80859375,2.734375
7.2265625,-16.30859375,-18.06640625,-21.484375,-11.328125
-60.25390625,-12.59765625,4.00390625,-24.4140625,-2.83203125
-25.48828125,10.83984375,-17.3828125,-4.19921875,5.56640625
-46.58203125,-9.08203125,-9.27734375,-1.3671875,-19.7265625
-15.91796875,11.03515625,6.4453125,-1.67e-14,6.93359375
-1.7578125,3.41796875,-6.0546875,0.87890625,-4.00390625
-31.34765625,11.62109375,4.58984375,9.5703125,10.44921875
-5.6640625,-1.67e-14,1.66015625,14.55078125,-3.90625
23.33984375,-1.5625,-3.125,7.32421875,4.58984375
-18.9453125,-4.19921875,3.7109375,-4.1015625,2.34375
-15.91796875,-3.90625,6.73828125,13.8671875,16.015625
-10.7421875,18.75,-3.515625,18.26171875,1.3671875
86.42578125,-14.453125,-6.640625,-13.18359375,-17.1875
12.5,-6.93359375,4.00390625,-12.109375,-1.7578125
-17.87109375,-20.21484375,4.8828125,-27.734375,12.01171875
-15.33203125,-21.875,1.85546875,-22.4609375,2.24609375
31.73828125,0.29296875,4.296875,0.87890625,3.41796875
-15.4296875,-10.83984375,2.83203125,-26.66015625,-23.14453125
-13.671875,-11.42578125,8.49609375,-15.52734375,0.78125
43.359375,-2.83203125,-13.57421875,9.5703125,-11.42578125
5.859375,-1.7578125,-0.1953125,-5.46875,-12.20703125
30.859375,14.453125,-14.35546875,21.09375,-17.7734375
-25.78125,3.125,5.078125,2.1484375,6.15234375
6.640625,-16.9921875,-4.8828125,-11.42578125,-8.984375
-41.11328125,-14.2578125,0.68359375,-16.69921875,-10.9375
-10.546875,-16.11328125,7.32421875,-9.86328125,-6.8359375
6.54296875,-3.125,-23.046875,-3.80859375,-18.1640625
4.19921875,-9.375,-19.921875,-11.328125,-26.07421875
4.98046875,-2.44140625,17.67578125,-9.27734375,10.44921875
-20.703125,-5.17578125,-7.71484375,3.3203125,-10.9375
-9.1796875,5.2734375,25.48828125,1.5625,9.1796875
0.5859375,-4.19921875,5.56640625,-7.8125,3.22265625
-36.62109375,-29.98046875,0.1953125,-24.4140625,-15.234375
12.79296875,-0.9765625,5.56640625,-6.25,13.0859375
-51.46484375,-11.9140625,-0.5859375,-2.63671875,-2.63671875
11.03515625,11.328125,-1.953125,10.3515625,5.6640625
23.53515625,22.265625,-16.50390625,21.38671875,8.984375
11.5234375,4.00390625,0.09765625,-9.765625,0.9765625
-9.08203125,-18.06640625,7.421875,-8.30078125,3.125
11.71875,16.9921875,-1.85546875,13.671875,-3.515625
